mz,matrix_avg,sample_avg,ratio,rank
397.14080077163965,87.12693658908034,18.857172378273866,4.620360615934262,42
360.15497618989946,18.674715530428898,4.046876392193154,4.614599932392244,43
549.1607588747211,30.298533925864056,6.772934665319968,4.473472049941768,44
172.0697295835568,115.87522242523127,26.023143803083087,4.452775702182847,45
438.367666572086,29.981312833155794,6.737902277731672,4.449650884340135,46
198.04199751206767,445.6080382365888,100.69907107774424,4.425145470191419,47
353.1523267357567,50.63035006700512,11.49607378672417,4.404142753595547,48
304.3639145763767,152.9019146508148,34.7270104569972,4.402967967419822,49
268.3972549386667,11.343807460442674,2.5902762504590573,4.379381332030862,50
749.1472219242548,46.85705680346332,10.835376402610496,4.324451228833168,51
331.1580897178152,247.3833367746299,57.28530677080175,4.318443082797672,52
376.13285240921124,276.0919253893963,64.08496459552147,4.30821686689958,53
441.45803769269367,7.259671766857089,1.731772780555417,4.192046349369638,54
314.16104855447327,45.35592999030516,10.851533948663683,4.179679131143561,55
173.088894527587,9.9008169268101,2.371005021709419,4.175789098707238,56
571.1549958926626,14.869080964011228,3.579602343292123,4.153835966646075,57
334.1827082613886,30.093358832845542,7.262049652493838,4.143920830721304,58
341.05385256146303,22.053818410543695,5.326283255707649,4.14056431992614,59
302.3584609768335,20.03452955659161,4.843418578011123,4.136443966129817,60
439.3539552275991,12.590700207966945,3.053285612316748,4.123656219075364,61
574.1796144362359,20.503916817629623,4.988618941549638,4.110138908936239,62
333.1964196058755,51.528326134713005,12.696985899233331,4.0583116764559115,63
511.18864563746774,14.61301968134206,3.63079181610638,4.024747332659835,64
264.15621371996053,47.502100621062766,11.859490256617116,4.005408292363418,65
288.386038357065,38.6421443972598,9.803074987128666,3.9418391111008217,66
306.4022444644371,8.208424502963311,2.0952223788757216,3.917686533803727,67
595.5492019723524,11.987735235978008,3.0971449093767935,3.870576154126285,68
187.0613171473555,11.91273523055229,3.094494811189366,3.8496542904604154,69
709.1696550874583,12.723326028828026,3.3113772874328538,3.8423063639629786,70
530.6185321510752,7.839562348776886,2.0521885672840634,3.820098440238332,71
310.4460279520407,10.273851183363332,2.690599830783877,3.8184240785266583,72
336.15528557241475,17.379190380255032,4.568549242764307,3.8040939153662823,73
316.1665021540165,22.653030622970615,6.006162150888971,3.7716315427558196,74
317.15279080952956,29.100492364729,7.725992079939116,3.766570307070746,75
357.13035764632605,16.69946388603561,4.445171670212059,3.7567646698968065,76
295.12567750307096,36.566936555524364,9.790624520831207,3.7348931596740473,77
282.3696775584352,174.86548122013684,46.963079821929945,3.723467069865336,78
160.00413169778022,31.111568104516493,8.385379738497301,3.7102157649429977,79
338.4566257686119,11.359846831933153,3.078838681976177,3.68965314576082,80
712.1613973425146,9.64844638148335,2.615401377059407,3.689088207425496,81
729.1584385058566,13.825426687036092,3.755327496781162,3.68155019640893,82
362.16042978944273,9.939846822417278,2.7048647395743735,3.6748036503690638,83
512.1749342929809,9.501137869102427,2.5903127018539123,3.667950150819405,84
289.14219299295837,12.282811851417993,3.3620319476163845,3.6533893904467143,85
373.1411101541549,16.65727569759544,4.560099266515133,3.652831817995103,86
533.1828826554092,10.005120347313078,2.7433686130561514,3.6470200526644545,87
283.3888425024654,17.93323851362099,4.971637020320525,3.607109375989342,88
664.5894078582674,10.691575493802127,2.9695519685034966,3.600400196259147,89
202.21728615373968,27.10839531979884,7.537712088248661,3.5963691633253845,90
256.3645333414073,13.412239234348355,3.7522436309629397,3.5744585239876625,91
320.3746670842056,8.882013157107897,2.552059901887156,3.480330985593104,92
